Harbor Patrol,Yes,Police Station,Drydock  /  Summer St,2127,2100,440.7,,,Police Station,2000,37.7,37.7,440717.5,1,0,0,,,,,602674010,"2016, 2017, "
The Gillette Company,Yes,Manufacturing/Industrial Plant,One Gillette Park,2127,1526083,626.1,,,Manufacturing/Industrial Plant,1905,50933.8,33.4,955453785.7,0.006,0.994,0,20.7,,"11/10/2014: corrected site information to identify 14 buildings with total area equal to 1,527,083 square feet and oldest built in 1905.",,601169000,"2014, 2015, 2016, 2017, "
Engine 56,Municipal ,Fire Station,1 Ashley St,2128,6844,139.7,,,Fire Station,2000,57.5,8.4,955969.1,0.218,0.782,0,17.3,,,,101681000,"2016, 2017, "
East Boston Neighborhood Health Center,Yes,Urgent Care/Clinic/Other Outpatient,10 Gove St,2128,57458,119.8,,,Urgent Care/Clinic/Other Outpatient,1978,513.5,8.9,6884183.5,0.664,0.336,0,30.4,,,,105815000,"2014, 2015, 2017, "
Cheverus School,Yes,Senior Care Community,10 Moore Street,2128,45216,60.9,52,,"Parking, Senior Care Community",1900,176.9,3.9,2753042.3,0.344,0.656,0,31.8,,,,100728000,"2017, "
Hyatt Regency Boston Harbor,Voluntary,Hotel,101 Harborside Drive,2128,211000,112.9,3,,"Hotel, Parking",1993,1742.7,8.3,23823996.3,0.62,0.38,0,83.3,,,,104126001,"2017, "
BRADLEY,Municipal ,K-12 School,110 Beachview Rd.,2128,33128,51.4,96,,K-12 School,1958,103.8,3.1,1701586.7,0.244,0.756,0,,,,,102342000,"2016, 2017, "
Don Orione Home,Yes,Senior Care Community,111 Orient Ave,2128,100000,1824,,,Senior Care Community,1950,11082.5,110.8,182399914,0.015,0.451,0,1,,,,102101000,"2017, "
Paris Street Community Center,Municipal ,Social/Meeting Hall,112 Paris St,2128,26704,33.8,,,Other - Recreation,2000,51.5,1.9,901477.3,0.125,0.875,0,0.6,,,,105850000,"2016, 2017, "
Paris Street Pool,Municipal ,Swimming Pool,113 PARIS ST,2128,24896,143.7,,,Fitness Center/Health Club/Gym,2000,211.8,8.5,3576820.4,0.189,0.811,0,19.1,,,,105745000,"2016, 2017, "
New England Casket Co Inc,Yes,Manufacturing/Industrial Plant,1141 Bennington Street,2128,70000,39.4,,,Manufacturing/Industrial Plant,1954,235.5,3.4,2755764.8,1,0,0,4.3,,,,101399000,"2015, 2016, 2017, "
Maverick Landing II,Yes,Multifamily Housing,115 Sumner Street,2128,50000,113.5,4,,Multifamily Housing,1900,355.1,7.1,5676661.2,0.292,0.708,0,57.1,,,,105402010,"2015, 2016, 2017, "
MCKAY,Municipal ,K-12 School,122 Cottage St.,2128,79082,37.2,97,,K-12 School,1926,191.4,2.4,2942915.1,0.369,0.631,0,,,,,103989000,"2016, 2017, "
Barnes School Apartments LLc,Yes,Residence Hall/Dormitory,127 Marion Street,2128,141016,41.8,89,,"Parking, Residence Hall/Dormitory",1900,396,2.8,5901066.6,0.433,0.567,0,12.2,,,,105980000,"2015, 2016, 2017, "
EEC EAST BOSTON,Municipal ,K-12 School,135 Gove St.,2128,36400,66.6,73,,K-12 School,1998,159,4.4,2423469.8,0.386,0.614,0,,,,,103989000,"2016, 2017, "
East Boston Stadium,Municipal ,Other - Stadium,143 Porter St,2128,112500,7.8,,,Other,2000,75.1,0.7,879362,1,0,0,,,,,104164006,"2016, 2017, "
175 McClellan HWY,Yes,Mixed Use Property,144 Addison St,2128,405215,34.5,,,"Manufacturing/Industrial Plant, Non-Refrigerated Warehouse, Office, Other, Parking, Worship Facility",1910,973.1,2.4,13986779,0.509,0.491,0,4.7,,"a)No default energy values were used. b) There is an estimation on the ""Warehouse Vacancy"" because of an area that could also be considered a hallway. Difference is ~ 236 sf.c) Data was collected from NSTAR, National Grid, and a compilation of our water usage from the Boston Water and Sewer Commission.",,00548-100,"2014, 2015, 2016, 2017, "
589,Yes,Self-Storage Facility,150 William F. McClellan Highway,2128,108405,10.4,,,Self-Storage Facility,2000,96.4,0.9,1127867.3,1,0,0,,,,,100437000,"2017, "
The Porter Condominium Trust,Yes,Multifamily Housing,156 Porter Street,2128,165000,32.3,84,,Multifamily Housing,2005,434.6,2.6,5333274.4,0.877,0.123,0,44.1,,,,104164010,"2016, 2017, "
ADAMS,Municipal ,K-12 School,165 Webster St.,2128,41336,45.8,99,,K-12 School,1910,110.5,2.7,1892899.1,0.162,0.838,0,,,,,104558000,"2016, 2017, "
Greenway Apartments,Yes,Multifamily Housing,170 Maverick Street,2128,38370,6.6,100,,"Multifamily Housing, Parking",2012,21.5,0.6,251396.2,1,0,0,66.2,,,,103916000,"2017, "
Orient Heights Branch,Municipal ,Library,18 Barnes Ave,2128,10000,14.7,,,Library,2000,8.7,0.9,146542.6,0.194,0.806,0,,,,,104382000,"2016, 2017, "
EBNHC - Maverick,Yes,Urgent Care/Clinic/Other Outpatient,20 Maverick Square,2128,47777,111.4,,,Urgent Care/Clinic/Other Outpatient,2012,378.3,7.9,5324152.8,0.555,0.445,0,17.5,,,,105658010,"2017, "
Embassy Suites Boston Logan Airport,Yes,Hotel,207 Porter Street,2128,488000,45.5,97,,"Hotel, Parking, Swimming Pool",2003,1498,3.1,22180861.4,0.446,0.554,0,13.8,,City of Boston parcel ID 0104102000.  167 Cottage St/ 207 Porter St. East Boston,,104102000,"2016, 2017, "
OTIS,Municipal ,K-12 School,218 Marion St.,2128,35100,46.4,98,,K-12 School,1905,98.3,2.8,1628827.8,0.223,0.777,0,,,,,106426000,"2016, 2017, "
Courtyard Marriott Logan Airport,Yes,Hotel,225 McCllean Highway,2128,186000,,,,"Hotel, Swimming Pool",1972,    ,0,  ,0,0,0,,,,,100549001,"2017, "
Lewis Mall Apartments,Yes,Multifamily Housing,225 Sumner Street,2128,37620,74.3,,,"Parking, Residential Care Facility",1996,189.4,5,2793688.5,0.454,0.546,0,37.8,,,,105398005,"2017, "
Engine 09,Municipal ,Fire Station,239 Sumner St,2128,18836,130,,,Fire Station,2000,153.7,8.2,2448539.6,0.299,0.701,0,6.6,,,,105382000,"2016, 2017, "
East Boston Branch,Municipal ,Library,276 Meridian St,2128,19982,8.7,,,Library,2000,5.8,0.6,84368.7,0.5,0.5,0,,,,,105935000,"2016, 2017, "
Lyman School,Yes,Multifamily Housing,30 Gove Street,2128,55000,6.2,100,,Multifamily Housing,1878,28.5,0.5,340342.2,0.945,0.055,0,33.4,,,,105744000,"2017, "
UMANA,Municipal ,K-12 School,312 Border St.,2128,169000,112.4,69,,"K-12 School, Swimming Pool",1975,1009.5,6,18993610,0.001,0.999,0,,,,,103668000,"2016, 2017, "
O'DONNELL,Municipal ,K-12 School,33 Trenton St.,2128,24648,42.1,99,,K-12 School,1932,64.5,2.6,1038318,0.279,0.721,0,,,,,102615000,"2016, 2017, "
KENNEDY PJ,Municipal ,K-12 School,343 Saratoga St.,2128,36190,35.5,100,,K-12 School,1926,78.6,2.2,1283775.6,0.251,0.749,0,,,,,106987000,"2016, 2017, "
Engine 05,Municipal ,Fire Station,360 Saratoga St,2128,10080,137,,,Fire Station,2000,89.1,8.8,1380774.8,0.353,0.647,0,11.6,,,,107039000,"2016, 2017, "
New East Boston,Municipal ,Library,365 Bremen Street,2128,15000,76.8,,,Library,2013,86.5,5.8,1152698.5,0.679,0.321,0,,,,,104194001,"2016, 2017, "
ALIGHIERI,Municipal ,K-12 School,37 Gove St.,2128,169748,52.8,100,,K-12 School,1924,48.5,2.9,894509.2,0.035,0.965,0,,,,,105723000,"2016, 2017, "
Landfall West Apartments,Yes,Multifamily Housing,401 Border Street ,2128,52157,82.6,13,,Multifamily Housing,1975,223.1,5.1,3635759.4,0.255,0.745,0,31.1,,,,10361300,"2017, "
Excel Academy Charter High School,Yes,K-12 School,401 Bremen Street,2128,67527,12.2,100,,K-12 School,2016,70.4,1,824120.9,1,0,0,,,104196010,,104196010,"2017, "
440 McClellan LLC,Yes,Non-Refrigerated Warehouse,440 William F McClellan Highway,2128,121101,29.4,64,,Non-Refrigerated Warehouse,1960,258,2.1,3555890.6,0.601,0.399,0,2.8,,"Building Usage Data for Natural Gas and Electric is whole building data provided by utility companies.Default Values were used for Use Detail.",,101662000,"2015, 2016, 2017, "
GUILD,Municipal ,K-12 School,5 Ashley St.,2128,36628,50.3,97,,K-12 School,1921,111.3,3,1841106.8,0.226,0.774,0,,,,,101681000,"2016, 2017, "
Portside at East Pier,Yes,Multifamily Housing,50 Lewis Street,2128,159661,20.9,,,"Multifamily Housing, Parking",2014,230.6,1.4,3335798.3,0.496,0.504,0,34.8,,,,104447000,"2015, 2017, "
McArdle Bridge Tender House,Municipal ,Other - Public Services,500 Meridian St,2128,3024,120.2,,,Other - Public Services,2000,31.1,10.3,363412.1,1,0,0,,,,,105935000,"2016, 2017, "
Sterling Suffolk Race Cource LLC,Yes,Other - Entertainment/Public Assembly,525 McClellan Highway,2128,7100280,,,,"Other - Entertainment/Public Assembly, Parking",1935,  ,,  ,0,0,0,,,,,102524000,"2014, 2016, 2017, "
Victory Gardens Apartments: 54 Orleans Street,Yes,Multifamily Housing,60 Orleans St,2128,78545,55.1,90,,Multifamily Housing,1979,273.4,3.5,4329366.2,0.311,0.689,0,20.3,,Sq. Ft. adjusted to match parcel/tax assessor - 60-70 Orleans,,105343100,"2015, 2016, 2017, "
Shore Plaza East,Yes,Multifamily Housing,600 Border St.,2128,297154,132.3,9,,"Multifamily Housing, Parking",1977,2403.8,8.1,39328026,0.248,0.752,0,72.4,,,,103678000,"2017, "
Chapman House,Yes,Multifamily Housing,61 Eutaw Street,2128,33551,84.8,39,,Multifamily Housing,1900,172.2,5.1,2844019.2,0.23,0.77,0,52.7,,,,102829000,"2017, "
A-07 Station,Municipal ,Police Station,69 Paris St,2128,16194,159.2,,,Police Station,2000,164.4,10.2,2577566.3,0.33,0.67,0,,,,,105699000,"2016, 2017, "
Landfall Community Associates,Yes,Multifamily Housing,72 Marginal Street,2128,85000,88.8,46,,Multifamily Housing,1975,453.1,5.3,7552192.6,0.213,0.787,0,52.1,,,,104482000,"2017, "
Pino Community Center,Municipal ,Social/Meeting Hall,86 Boardman St,2128,11250,58.3,,,Social/Meeting Hall,2000,34.9,3.1,656132,0,1,0,2.7,,,,100524000,"2016, 2017, "
EAST BOSTON HS,Municipal ,K-12 School,86 White St.,2128,212505,58.9,85,,K-12 School,1926,735.7,3.5,12526035.5,0.174,0.826,0,,,,,103384000,"2016, 2017, "
Brandywyne Village,Yes,Multifamily Housing,88 Brandywyne Drive,2128,873348,20.5,100,,Multifamily Housing,1900,983.9,1.1,17932144.3,0.054,0.946,0,20.3,,,,100534000,"2016, 2017, "
Brooke Charter School - East Boston,Yes,K-12 School,94 Horace St,2128,28637,44.9,87,,K-12 School,1958,98.4,3.4,1285718.9,0.994,0.006,0,11,,,,100899000,"2017, "
Sparrow Enterprises Ltd,Yes,Manufacturing/Industrial Plant,98r Condor Street,2128,46000,25.8,,,Manufacturing/Industrial Plant,1986,70.4,1.5,1188328.9,0.262,0.738,0,2.3,,,,103704100,"2016, 2017, "
Navy Yard 34-39: Building 34,Yes,Office,1 1st Avenue,2129,49247,68.6,76,,"Bank Branch, Office, Retail Store",1989,256.4,5.2,3379718.5,0.703,0.297,0,15.6,,,,203512000,"2017, "
The Nautica Condominium Leasehold Trust,Yes,Multifamily Housing,1 Warren St,2129,150977,68.4,71,,"Multifamily Housing, Parking",2000,715.8,4.7,10320394.6,0.502,0.498,0,49,,,,203520010,"2015, 2016, 2017, "
Navy Yard 34-39: Building 39,Yes,Office,100 1st Avenue,2129,86951,110.6,6,,Office,1989,789.5,9.1,9619381.9,0.896,0.104,0,14.4,,,,203511000,"2017, "
HF GROUP LLC,Yes,Manufacturing/Industrial Plant,100 CAMBRIDGE ST.,2129,39754,163.1,,,Manufacturing/Industrial Plant,1950,475.5,12,6483133.3,0.626,0.374,0,11.4,,,,0202138000 0202139000,"2016, 2017, "
Bricklayers Bulding 104 LLC,Yes,Other - Lodging/Residential,104 First Avenue,2129,80038,16.2,,,"Other - Lodging/Residential, Parking",1996,99.5,1.2,1297713.5,1,0,0,16.2,,,,203515760,"2017, "
Basilica Leasehold Condominium Trust: Basilica Condominium,Yes,Multifamily Housing,106 13th Street,2129,280000,39,81,,Multifamily Housing,1986,791.2,2.8,10906574.3,0.601,0.399,0,10.5,,,,203510175,"2015, 2016, 2017, "
Charlestown Navy Yard Rowhouses,Yes,Multifamily Housing,110 First Ave,2129,28820,27,100,,Multifamily Housing,1989,66.4,2.3,777615.3,1,0,0,61.7,,,,203517500,"2015, 2016, 2017, "
PHS-MGH-CNY Bldg 114,Voluntary,Medical Office,114 16th Street,2129,160352,280.9,15,,Medical Office,1904,1553.3,9.7,45037741.8,0.351,0.649,0,21.2,,,,203510050,"2014, 2015, 2016, 2017, "
Shipways Condominium,Yes,Multifamily Housing,1-48 Shipway Place,2129,91379,25.3,93,,"Multifamily Housing, Office, Parking",1984,197.8,2.2,2315437.8,1,0,0,25,,,,203515600,"2015, 2016, 2017, "
PHS-MGH-CNY Bldg. 149,Yes,Medical Office,149 13th Street,2129,733715,240,22,,Medical Office,1919,4338.4,5.9,176105696,0.536,0.464,0,19.1,,,,203510451,"2014, 2015, 2016, 2017, "
YMCA of Greater Boston - Constitution Inn,Yes,Hotel,150 Second Avenue,2129,270000,58.2,84,,"Hotel, Swimming Pool",1992,941.4,3.5,15712440,0.21,0.79,0,12.5,,"The hotel consists of a 20,000 sq. ft. fitness center.",,0203511300 0203511301,"2015, 2016, 2017, "
Charlestown Branch,Municipal ,Library,179 Main St,2129,15831,88.6,,,Library,2000,99.6,6.3,1402470.5,0.553,0.447,0,3.9,,,,200449000,"2016, 2017, "
Flagship Wharf Condominium: 197 8th Street,Yes,Multifamily Housing,197 8th Street,2129,590000,48.4,40,,Multifamily Housing,1989,2008.9,3.4,28532031.1,0.535,0.465,0,15.2,,"On sheet, Electric also entered for Heating Fuel, Electric Baseboards for Heating System. Entered Boilers on sheet for Hot Water System, so assumed Indirect hot water tank off boiler (Heat & DHW). ",,203505100,"2015, 2016, 2017, "
A-15 Station,Municipal ,Police Station,20 Vine St,2129,20000,100.9,,,Police Station,2000,142.2,7.1,2017126.6,0.537,0.463,0,,,,,202644020,"2016, 2017, "
Engine 04,Municipal ,Fire Station,200 Cambridge St,2129,18150,78,,,Fire Station,2000,88.1,4.9,1414920.2,0.283,0.717,0,10.2,,,,300139000,"2016, 2017, "
"Mishawum Park: Bldgs 17, 18, and 20",Yes,Multifamily Housing,216 Main Street,2129,30425,54.5,96,,Multifamily Housing,1974,101.8,3.3,1658665.5,0.256,0.744,0,42.7,,,,202315000,"2015, 2016, 2017, "
CHARLESTOWN HS,Municipal ,K-12 School,240 Medford St.,2129,226822,75.8,34,,K-12 School,1978,1127.4,5,17187118.8,0.386,0.614,0,,,,,200128000,"2016, 2017, "
Harborview at the Navy Yard,Yes,Multifamily Housing,250 First Avenue,2129,225748,54.1,86,,"Multifamily Housing, Parking",2008,863.8,3.8,12205848.1,0.546,0.454,0,43.7,,,,3517600,"2016, 2017, "
EDWARDS,Municipal ,K-12 School,28 Walker St.,2129,81668,47.1,96,,K-12 School,1932,231.9,2.8,3849068.6,0.221,0.779,0,,,,,200963000,"2016, 2017, "
"Mishawum Park: Bldgs 9,10,11, and 12",Yes,Multifamily Housing,290 Main Street,2129,98577,60.9,82,,Multifamily Housing,1974,383.8,3.9,6004147.6,0.334,0.666,0,55.3,,,,202390000,"2015, 2016, 2017, "
Mezzo Design Lofts,Yes,Multifamily Housing,30 Caldwell Street,2129,123594,46.8,,,Multifamily Housing,2007,362.4,2.9,5786682.2,0.294,0.706,0,36.2,,,,201912010,"2015, 2017, "
The Schoolhouse on Monument Square Condominium,Yes,Multifamily Housing,30 Monument Square,2129,66863,45.7,52,,"Multifamily Housing, Parking",1986,248.5,3.7,3055881.3,0.632,0,0,16,,,,203150000,"2017, "
PHS-Spaulding Rehabilitation Hospital - CNY,Yes,Hospital (General Medical & Surgical),300 First Ave,2129,290610,199.3,96,,Hospital (General Medical & Surgical),2012,2456.7,8.5,57927872.7,0.201,0.799,0,35.5,,,,203517850,"2016, 2017, "
Chestnut Street Condo,Voluntary,Multifamily Housing,33 Chestnunt Street,2129,29447,29.2,79,,Multifamily Housing,1989,73.3,2.5,858452.4,1,0,0,25.4,,,,501588000,"2017, "
Engine 50,Municipal ,Fire Station,34 Winthrop St,2129,12000,61.5,,,Fire Station,2000,46.9,3.9,738303.2,0.321,0.679,0,8.5,,,,203321000,"2016, 2017, "
Tudor Wharf Hotel Tenant,Yes,Hotel,34-44 Charles River Ave,2129,27720,413.9,1,,"Hotel, Parking, Swimming Pool",2002,978.3,35.3,11473620.9,0.995,0.005,0,264.5,,,,203591000,"2017, "
Clougherty Pool,Municipal ,Fitness Center/Health Club/Gym,345 Bunker Hill St,2129,9936,18,,,"Fitness Center/Health Club/Gym, Swimming Pool",2000,15.3,1.5,178814.4,1,0,0,,,,,201503000,"2016, 2017, "
PHS-MGH Institute of Health Professions,Yes,Office,36 First Avenue,2129,64925,69.6,73,,Office,1865,26.5,0.4,4515702.7,0.889,0.111,0,91.4,,,,0203504000 0203504001,"2014, 2015, 2016, 2017, "
Zero-Sort Building,Yes,Manufacturing/Industrial Plant,410 R Rutherford Ave,2129,82706,129.7,,,Manufacturing/Industrial Plant,1965,909.1,11,10730174.2,0.978,0.022,0,12.1,,,,202162095,"2014, 2015, 2016, 2017, "
Parris Landing Condominium Trust: 42 8th Street,Yes,Multifamily Housing,42 8th Street,2129,320568,71.9,76,,Multifamily Housing,1979,1426,4.4,23046690.4,0.271,0.729,0,49,,"Regarding systems: High Efficiency Condensing Boilers for Gas heat, one building also has Electric Stand-alone storage water heater, and both buildings have Packaged Rooftop Cooling System. ",,203506010,"2015, 2016, 2017, "
City Square Elderly Housing,Yes,Multifamily Housing,42 Park Street,2129,94970,,,,Multifamily Housing,1985,  ,,  ,0,0,0,,,,,203350010,"2015, 2017, "
425 Medford Street,Yes,Distribution Center,425 Medford Street,2129,186818,13.3,,,"Distribution Center, Parking",1899,170.8,0.9,2487039.2,0.481,0.519,0,78.4,,,,0201799000  0201798000,"2014, 2015, 2016, 2017, "
Stillman Tennis Center,Municipal ,Fitness Center/Health Club/Gym,44 Terminal St,2129,64320,35.4,,,Fitness Center/Health Club/Gym,2000,120.8,1.9,2274131,0,1,0,,,,,202735000,"2016, 2017, "
Bunker Hill Business Center,Yes,Non-Refrigerated Warehouse,440 Rutherford ,2129,52944,8.5,99,,"Non-Refrigerated Warehouse, Parking",1954,35.7,0.7,451602.1,0.805,0.195,0,2.3,,,,0202162075 0202162085,"2016, 2017, "
465 Medford Street,Yes,Office,465 Medford Street,2129,180096,375.3,9,,"Office, Parking",1920,3926.4,21.8,67596194.2,0.154,0.846,0,1.9,,Electric Usage provided by NSTAR.  Tenant which occupies 60% of they building is working two shifts and is a high energy user. ,,0201804000 0201802000,"2014, 2015, 2016, 2017, "
Courtyard Condominium,Yes,Multifamily Housing,47 Harvard Street,2129,100000,19.4,100,,Multifamily Housing,1983,132.9,1.3,1938944.7,0.477,0.523,0,27,,,,203690000,"2015, 2016, 2017, "
Fiber Building,Yes,Manufacturing/Industrial Plant,490 R Rutherford Ave,2129,65800,73.1,,,Manufacturing/Industrial Plant,1965,344.4,5.2,4812496.5,0.57,0.43,0,2.3,,,,202162080,"2014, 2015, 2016, 2017, "
KENT,Municipal ,K-12 School,50 Bunker Hill St.,2129,93350,83.2,70,,K-12 School,1972,451.5,4.8,7768084.9,0.155,0.845,0,,,,,202920000,"2016, 2017, "
WARREN PRESCOTT,Municipal ,K-12 School,50 School St.,2129,59330,41.1,99,,K-12 School,1963,143.8,2.4,2439429.2,0.18,0.82,0,,,,,200276000,"2016, 2017, "
CCC,Yes,Other,50 Terminal St,2129,403000,31.8,,,Other,1920,954.6,2.4,12812544.1,0.662,0.338,0,1.8,,,,202751000,"2016, 2017, "
500 - 570 Rutherford Ave,Yes,Other,500 Rutherford Ave,2129,448436,125.7,,,"College/University, Office, Other",1925,4780.4,10.7,56354822.2,0.981,0.019,0,14.1,,,,202161000,"2016, 2017, "
Wise Realty,Yes,Mixed Use Property,511 Medford Street,2129,37636,,,,Other,1925,  ,,  ,0,0,0,7.1,,,,201806000,"2016, 2017, "
Engine 32,Municipal ,Fire Station,525 Main St,2129,10914,116.7,,,Fire Station,2000,81.6,7.5,1273827.3,0.34,0.66,0,20.3,,,,201825000,"2016, 2017, "
Schraffts Center,Yes,Office,529 Main Street,2129,609636,55.4,93,2016,"Office, Parking",1928,2660.8,4.4,33745459.2,0.796,0.204,0,1186,,,,0201829000 0201829002,"2014, 2015, 2016, 2017, "
Bunker Hill Mall - Reporting,Yes,Strip Mall,5-31 Austin Street,2129,46457,168,,,"Parking, Strip Mall",1985,538.6,11.6,7804136.5,0.492,0.508,0,87.2,,Boston Tax Parcel 0202210000,,202210000,"2016, 2017, "
56 Roland Street,Yes,Office,56 Roland Street,2129,132614,33.9,,,"Office, Other",1910,312.7,2.4,4495412.9,0.509,0.491,0,4.2,,We have been doing building renovations for about 18 months which has caused and heightened energy usage.,,202125000,"2015, 2016, 2017, "
Massachusetts General Physicians Organization,Yes,Office,62 13th Street,2129,49063,54.7,92,,Office,1900,204.8,4.2,2685844.7,0.716,0.284,0,12,,,,203510020,"2017, "
7 Sherman St.,Yes,Other - Services,7 Sherman St.,2129,39000,73,,,Other - Services,1920,182.6,4.7,2846317.2,0.4,0.564,0,20.9,29820,,,201864000,"2016, 2017, "
PHS-MGH-CNY 75,Yes,Laboratory,75 Thirteenth St.,2129,51880,323.6,,,Laboratory,1848,417.7,8.1,16786101.4,0.531,0.469,0,27.1,,,,203510155,"2014, 2015, 2016, 2017, "
Gatehouse 75,Yes,Multifamily Housing,75 W School St,2129,95087,50.1,83,,"Multifamily Housing, Parking",2013,343.7,3.6,4763529.2,0.589,0.411,0,35.9,,"There are three different water meters on the property, so we reported them separately instead of as one meter. WAgt280001 refers to meter #70263683, WAgt280002 refers to the fireline, and WAgt280003 refers to meter #70263683.",,202360000,"2016, 2017, "
Holden,Municipal ,K-12 School,8 Pearl St,2129,11212,7.1,100,,K-12 School,2000,6.8,0.6,79755.5,1,0,0,,,,,200638000,"2016, 2017, "
CharlesNewtown,Yes,Multifamily Housing,89 Medford Street,2129,283936,112.5,18,,"Multifamily Housing, Parking",1971,1962.8,6.9,31945615.4,0.258,0.742,0,99.3,,,,"0202734000	0202740000	0202745000","2015, 2016, 2017, "
Zelma Lacey Assisted Living: 9 West School St,Yes,Multifamily Housing,9 W School St,2129,39384,89.3,18,,Multifamily Housing,2004,236.4,6,3516181.1,0.436,0.564,0,81.4,,,,202350000,"2017, "
Constellation Wharf Condominium,Yes,Multifamily Housing,Pier 7 Ninth Street,2129,177451,61.1,3,,"Multifamily Housing, Parking",1986,853.7,5.2,9991639.7,1,0,0,15.4,,,,203516001,"2015, 2016, 2017, "
PHS-MGH-CNY Bldg 199,Yes,Parking,199 13th St.,02129-2000,664937,3.4,,,Parking,1900,  ,,2287360.8,1,0,0,,,,,203515600,"2017, "
Jamaica Pond Boat House,Municipal ,Other - Recreation,0 Jamaicaway,2130,100,,,,Other - Recreation,2000,  ,,  ,0,0,0,792,,,,1902186000,"2016, 2017, "
